ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
5/4/2014,16,10,4,6,4,2,87,62,32,1027,1023,1019,31,17,10,19,10,40,0,1,,196
5/5/2014,18,12,5,8,6,3,93,60,29,1019,1013,1006,31,20,10,26,13,42,0,1,,163
5/6/2014,18,15,12,11,8,4,94,64,30,1007,1006,1005,31,13,10,27,14,,0.25,3,Rain,238
5/7/2014,18,14,10,9,7,6,88,66,40,1012,1009,1006,31,13,9,40,23,47,1.02,3,Rain,246
5/8/2014,16,13,11,14,10,6,94,80,56,1012,1008,1004,31,12,3,40,24,48,4.06,6,Rain,233
5/9/2014,18,14,11,10,7,4,82,59,31,1014,1011,1009,31,16,10,47,27,64,0.25,3,Rain,254
5/10/2014,18,14,11,13,9,6,94,74,45,1013,1004,1000,31,13,5,47,24,66,2.03,4,Rain,228
5/11/2014,14,11,8,7,5,3,82,63,37,1008,1003,1000,31,13,9,42,34,55,0.25,5,Rain,257
5/12/2014,18,13,9,8,6,3,87,65,29,1014,1010,1008,31,14,6,29,21,,3.05,3,Rain,273
5/13/2014,16,12,8,9,7,6,93,74,43,1027,1019,1014,31,14,6,16,10,,7.87,2,Rain,298
5/14/2014,19,13,6,8,6,2,93,60,24,1034,1031,1027,31,17,10,16,10,,0,2,,325
5/15/2014,21,14,8,11,8,6,87,63,29,1036,1035,1035,31,14,10,19,8,,0,2,,164
5/16/2014,23,16,9,11,8,6,87,58,32,1036,1032,1028,29,18,10,10,5,,0,1,,185
5/17/2014,23,17,11,12,11,8,94,62,36,1028,1023,1019,31,15,8,14,8,39,0,1,,247
5/18/2014,23,18,12,12,9,4,94,57,25,1019,1012,1007,31,15,7,21,10,40,0,1,,168
5/19/2014,26,20,13,12,10,8,88,54,27,1007,1004,1002,31,11,4,27,13,,0,,,106
5/20/2014,20,17,13,12,11,10,82,68,46,1011,1007,1002,31,13,9,26,13,39,0,2,Rain,184
5/21/2014,19,14,9,10,9,7,94,67,35,1011,1008,1001,31,12,6,21,10,,0,1,Rain,93
5/22/2014,18,14,12,12,11,8,94,76,45,1003,1001,999,31,11,2,29,14,53,5.08,3,Rain-Thunderstorm,162
5/23/2014,17,13,11,10,8,7,88,68,44,1008,1005,1002,31,13,9,39,19,45,2.03,4,Rain,154
5/24/2014,16,13,10,11,9,6,94,76,52,1013,1009,1008,31,11,5,26,13,,5.08,3,Rain,152
5/25/2014,18,13,9,9,7,4,93,60,32,1020,1017,1013,31,16,10,27,16,45,0,2,,192
5/26/2014,12,11,9,11,9,5,94,84,53,1021,1019,1016,31,12,3,13,6,,7.11,3,Rain,343
5/27/2014,13,12,10,12,10,8,94,87,74,1016,1014,1013,26,10,3,16,11,,0.51,6,Rain,323
5/28/2014,14,12,9,12,11,8,94,88,73,1014,1012,1011,31,12,3,16,11,,0,6,Rain,296
5/29/2014,19,16,13,13,12,10,94,78,47,1020,1015,1012,31,12,6,19,8,,0,3,Rain,93
5/30/2014,16,14,12,11,9,7,88,71,43,1026,1023,1020,31,13,9,19,11,,0,6,,58
5/31/2014,19,13,8,11,8,6,87,63,35,1026,1025,1024,29,14,10,11,5,,0,3,,315
6/1/2014,22,17,11,12,9,5,88,58,25,1024,1022,1020,31,16,10,14,6,,0,2,,301
6/2/2014,21,17,13,12,11,9,88,68,43,1020,1018,1016,31,14,10,21,11,35,0,2,Rain,247
6/3/2014,19,16,12,13,11,8,94,76,45,1016,1012,1009,31,13,7,24,11,40,1.02,4,Rain,218
6/4/2014,14,11,8,11,9,3,94,78,47,1009,1005,1003,31,12,7,47,13,64,2.03,4,Rain-Thunderstorm,230
6/5/2014,19,13,8,9,7,3,94,63,25,1014,1010,1006,31,14,7,27,19,40,0,3,Rain,252
6/6/2014,23,16,8,12,8,5,87,58,27,1014,1013,1011,31,24,10,26,11,,0,,,106
6/7/2014,22,19,15,17,12,9,94,68,35,1016,1012,1007,31,13,6,26,13,37,4.06,2,Rain,199
6/8/2014,24,19,13,12,11,9,94,59,30,1019,1018,1016,31,18,10,21,10,42,0,1,,225
6/9/2014,26,20,15,17,13,10,83,62,34,1019,1016,1014,31,15,3,21,11,37,1.02,2,Rain,155
6/10/2014,22,18,13,15,10,7,88,59,30,1022,1017,1014,31,17,10,32,16,47,0,1,,223
6/11/2014,22,17,11,11,9,7,94,60,31,1029,1026,1022,31,15,9,16,14,,0,2,,263
6/12/2014,25,18,12,12,9,8,82,52,27,1029,1028,1026,31,21,10,16,10,,0,2,,307
6/13/2014,26,19,13,13,11,9,82,52,27,1027,1025,1022,31,19,10,16,10,,0,2,,339
6/14/2014,22,18,14,16,13,10,94,71,47,1027,1025,1023,31,11,3,21,11,,3.05,3,Rain-Thunderstorm,30
6/15/2014,18,16,14,13,11,8,88,68,50,1029,1028,1027,31,13,6,16,11,,0,6,Rain,31
6/16/2014,18,16,13,11,9,7,82,66,49,1029,1028,1027,31,15,10,21,13,,0,5,Rain,25
6/17/2014,21,17,13,11,8,4,77,56,24,1028,1027,1026,31,15,10,23,14,,0,4,,26
6/18/2014,22,18,13,14,11,9,94,65,35,1028,1026,1024,31,14,3,19,11,,0.25,4,Rain,31
6/19/2014,21,17,12,14,12,9,94,72,54,1025,1023,1022,31,15,8,19,8,,0,4,,34
6/20/2014,23,17,11,12,9,7,82,57,30,1024,1022,1020,31,18,10,21,6,,0,2,,311
6/21/2014,24,18,13,12,9,8,77,53,27,1021,1020,1018,31,19,10,19,13,,0,2,,287
6/22/2014,24,19,13,13,11,7,82,56,28,1023,1021,1020,31,18,10,19,10,,0,2,,111
6/23/2014,26,20,14,15,10,6,83,53,26,1024,1022,1020,31,20,10,13,8,,0,2,Rain,135
6/24/2014,24,19,13,15,12,9,94,66,27,1021,1019,1017,31,12,0,23,8,37,0,3,Fog,350
6/25/2014,21,16,11,12,7,4,82,52,23,1020,1018,1016,31,18,10,19,13,,0,2,,55
6/26/2014,22,17,11,13,8,5,88,58,28,1017,1015,1013,31,17,10,21,11,,1.02,3,Rain,102
6/27/2014,23,18,14,14,11,7,94,65,25,1014,1012,1011,31,13,6,32,16,52,0,2,Rain,204
6/28/2014,18,16,12,12,11,10,88,76,52,1012,1010,1008,27,14,9,16,10,,13.97,3,Rain,273
6/29/2014,19,16,12,11,9,5,88,65,31,1017,1013,1010,31,16,10,19,10,,0,2,Rain,9
6/30/2014,21,16,9,13,10,7,94,70,33,1019,1017,1017,31,16,8,23,6,,0.51,2,Rain,110
7/1/2014,23,17,12,11,8,4,88,53,24,1022,1020,1018,27,22,10,21,11,32,0,2,,85
7/2/2014,24,18,11,13,9,5,88,56,23,1023,1023,1021,27,16,10,24,8,32,0,1,,222
7/3/2014,27,20,13,11,9,5,77,48,23,1023,1019,1015,27,19,10,29,14,50,0,,,218
7/4/2014,27,20,14,16,12,8,94,61,25,1015,1008,1003,31,14,8,37,19,52,0.51,2,Rain,211
7/5/2014,22,19,16,16,14,12,100,78,53,1004,1002,999,31,13,8,29,19,27,0.76,4,Rain,215
7/6/2014,22,18,14,14,10,7,94,63,29,1011,1005,1003,26,15,10,24,13,40,0.76,2,Rain,256
7/7/2014,21,16,11,12,10,8,94,65,36,1016,1015,1011,27,15,10,24,11,37,0,2,Rain,231
7/8/2014,20,16,12,13,11,7,100,72,32,1017,1015,1014,31,14,3,26,6,,4.06,3,Rain-Thunderstorm,306
7/9/2014,23,18,12,12,11,8,94,65,29,1019,1018,1017,31,14,5,26,13,37,0,1,,324
7/10/2014,22,18,14,13,11,9,82,64,44,1019,1017,1017,31,19,10,16,14,,0,3,,1
7/11/2014,21,17,12,16,13,11,94,76,54,1019,1017,1016,27,14,6,13,8,,0.51,5,Rain,328
7/12/2014,27,21,15,16,14,12,94,69,29,1017,1014,1011,31,11,5,23,8,,0,4,,278
7/13/2014,24,20,16,17,14,8,100,70,38,1012,1008,1007,31,14,7,21,14,,0,4,Rain,286
7/14/2014,25,18,12,15,10,7,83,57,25,1016,1014,1012,31,17,10,29,14,,0,2,,261
7/15/2014,26,22,18,16,13,10,88,59,28,1021,1018,1015,31,17,10,21,14,,0,4,Rain,263
7/16/2014,27,21,14,16,13,11,88,60,33,1022,1021,1020,31,19,10,23,11,,0,2,,258
7/17/2014,29,23,17,16,15,13,83,60,32,1022,1020,1017,31,19,10,23,10,,0,3,Rain,73
7/18/2014,30,24,18,19,16,13,94,62,28,1017,1013,1010,31,14,6,27,16,40,0,1,Rain-Thunderstorm,141
7/19/2014,28,23,19,19,17,15,88,69,38,1012,1008,1006,31,15,10,23,10,,0.51,1,Rain-Thunderstorm,165
7/20/2014,27,22,17,17,16,14,94,72,39,1014,1010,1008,26,12,8,16,11,,0,3,Rain,290
7/21/2014,27,21,16,17,14,13,88,65,35,1021,1018,1014,31,14,7,14,10,,0,2,,323
7/22/2014,27,21,16,16,14,13,88,63,33,1023,1022,1021,31,16,8,16,10,,0,1,,23
7/23/2014,29,22,15,17,14,12,88,62,28,1023,1020,1017,26,13,10,26,13,,0,2,,55
7/24/2014,29,23,16,16,13,7,88,53,20,1019,1017,1016,26,13,6,24,13,45,0,2,,55
7/25/2014,27,22,16,17,15,12,94,71,36,1018,1017,1016,21,11,5,35,10,,9.91,2,Rain-Thunderstorm,28
7/26/2014,29,23,18,16,13,10,88,54,26,1017,1016,1015,16,12,10,14,8,,0,1,,345
7/27/2014,26,22,18,15,12,8,78,52,25,1018,1016,1015,19,13,8,19,10,,0,1,,308
7/28/2014,23,19,14,16,12,9,94,66,33,1017,1015,1014,26,12,2,21,10,,17.02,2,Rain-Thunderstorm,3
7/29/2014,27,21,16,14,12,9,88,58,25,1017,1016,1014,26,19,10,16,10,,0,1,,339
7/30/2014,26,20,14,14,12,9,82,56,30,1017,1016,1015,27,14,10,23,11,,0,1,,297
7/31/2014,25,19,14,15,13,12,94,64,32,1016,1014,1012,23,13,10,24,14,39,0,2,,257
8/1/2014,25,20,16,15,13,11,94,68,36,1012,1009,1007,29,13,10,24,13,,0,3,Rain,200
8/2/2014,24,20,15,17,13,10,88,68,43,1007,1004,1002,31,13,10,29,14,45,2.03,3,Rain,185
8/3/2014,24,18,12,11,9,8,88,57,28,1013,1009,1006,31,18,10,27,16,40,0,1,,220
8/4/2014,24,19,13,13,11,7,88,59,27,1018,1015,1013,31,20,10,24,11,32,0,2,,242
8/5/2014,25,19,13,15,13,11,94,69,39,1019,1017,1015,31,16,10,26,13,39,0,2,Rain,200
8/6/2014,26,21,16,16,14,12,94,70,32,1015,1011,1010,31,14,5,27,14,,0,3,Rain,232
8/7/2014,26,20,14,15,12,9,94,61,25,1015,1014,1013,31,19,10,14,8,,0,1,,271
8/8/2014,23,19,16,16,14,12,100,70,40,1014,1008,1003,29,12,2,23,8,,21.08,2,Rain,173
8/9/2014,23,18,13,14,12,8,94,67,30,1009,1007,1003,31,14,5,27,19,,0,2,Rain,234
8/10/2014,22,19,15,19,13,8,94,74,38,1008,1000,992,27,12,5,40,19,60,8.89,3,Fog-Rain-Thunderstorm,195
8/11/2014,22,17,13,14,11,9,88,69,36,1009,1007,1004,31,12,3,35,26,71,19.05,2,Rain-Thunderstorm,239
8/12/2014,21,17,13,11,9,7,88,66,34,1009,1007,1006,31,18,10,32,21,,0.51,3,Rain,237
8/13/2014,22,17,12,12,11,9,94,68,37,1009,1005,1004,31,15,10,27,16,,0,2,,264
8/14/2014,21,17,13,14,12,11,94,76,43,1011,1009,1009,31,14,9,29,13,,6.1,2,Rain-Thunderstorm,251
8/15/2014,21,16,12,12,11,9,94,71,41,1021,1016,1011,31,16,7,19,10,,0.25,4,Rain,309
8/16/2014,22,17,11,11,9,7,94,62,30,1022,1020,1016,31,16,10,35,13,,0,3,,270
8/17/2014,21,17,13,14,9,6,88,63,27,1016,1010,1007,31,16,10,34,24,53,1.02,5,Rain,256
8/18/2014,20,16,11,13,9,7,88,68,38,1012,1009,1007,31,17,10,23,16,,0.51,2,Rain,283
8/19/2014,19,14,9,9,7,4,87,60,29,1016,1013,1011,31,13,10,26,14,,0.25,1,Rain,284
8/20/2014,19,13,8,8,6,3,93,62,26,1018,1017,1016,31,17,10,21,10,,0,2,,291
8/21/2014,18,12,7,9,8,5,93,67,37,1018,1015,1012,31,17,10,34,13,,0,2,Rain,251
8/22/2014,21,17,12,11,9,5,88,63,25,1014,1011,1009,31,16,2,26,16,,0.51,2,Rain,271
8/23/2014,19,14,8,9,7,3,93,65,25,1019,1015,1014,31,18,10,23,11,,0.25,2,Rain,282
8/24/2014,19,13,7,10,7,5,93,67,32,1020,1019,1016,31,17,10,19,10,35,0,1,,238
8/25/2014,17,15,13,16,13,8,95,88,61,1016,1008,1001,31,11,3,16,10,,17.02,5,Rain,138
8/26/2014,17,14,13,15,13,9,100,88,66,1013,1005,1001,26,11,3,23,10,,3.05,4,Rain,60
8/27/2014,20,16,11,15,12,9,94,74,48,1015,1014,1011,31,14,10,26,13,,0,4,Rain,101
8/28/2014,23,19,15,17,14,11,96,77,46,1013,1011,1009,31,14,3,27,16,45,0.25,4,Rain,207
8/29/2014,21,18,14,14,13,11,94,74,43,1014,1013,1012,31,14,10,35,19,47,0.25,3,Rain,225
8/30/2014,20,18,14,14,12,9,88,67,38,1017,1015,1013,31,15,8,27,23,,0.25,3,Rain,265
8/31/2014,22,17,12,12,11,9,94,68,36,1020,1018,1017,31,16,10,21,11,,0,2,,286
9/1/2014,19,16,12,17,14,10,94,89,71,1022,1020,1019,27,13,3,19,10,,1.02,5,Rain,241
9/2/2014,23,18,12,14,12,10,94,72,36,1024,1023,1022,31,13,4,16,8,,0,3,,68
9/3/2014,23,19,14,15,13,9,100,73,41,1024,1022,1021,31,10,3,21,10,,0,3,Fog,67
9/4/2014,21,17,13,15,13,12,100,75,53,1022,1019,1017,21,9,2,16,8,,0,5,,57
9/5/2014,21,18,16,15,13,12,88,72,49,1017,1016,1015,14,9,5,11,6,,0,6,,21
9/6/2014,22,19,16,15,14,12,88,73,51,1015,1014,1013,11,7,5,10,5,,0,3,Rain,296
9/7/2014,21,17,13,14,12,8,94,71,41,1018,1016,1014,23,10,2,11,6,,0,4,,354
9/8/2014,22,16,10,13,9,7,94,64,28,1021,1019,1018,27,12,5,11,6,,0,1,,351
9/9/2014,22,17,12,12,10,8,88,64,33,1022,1021,1020,26,14,10,19,6,,0,2,,99
9/10/2014,21,16,11,12,10,8,94,68,38,1022,1022,1020,23,13,9,21,8,,0,2,,92
9/11/2014,18,14,10,11,10,8,94,70,45,1024,1022,1021,13,8,5,11,6,,0,6,,42
9/12/2014,23,18,13,14,12,9,94,70,33,1026,1024,1023,31,11,5,19,11,,0,3,,76
9/13/2014,21,17,12,14,12,11,100,75,45,1027,1026,1025,31,12,3,19,11,,0,4,,56
9/14/2014,21,17,12,13,12,10,94,73,45,1027,1023,1020,29,12,6,24,11,,0,2,Rain,58
9/15/2014,22,17,12,14,12,9,100,74,35,1020,1017,1015,26,12,5,14,6,,0,3,,71
9/16/2014,23,18,13,16,14,11,100,77,39,1016,1014,1013,19,6,2,19,8,,0,5,,70
9/17/2014,21,18,16,15,14,13,94,78,59,1014,1012,1010,11,6,3,19,13,,0,5,,58
9/18/2014,26,20,14,16,15,13,94,74,43,1011,1009,1008,19,6,2,19,11,35,0,5,,71
9/19/2014,24,20,16,18,16,15,94,82,52,1013,1011,1009,19,6,1,13,8,,0,4,Rain-Thunderstorm,47
9/20/2014,19,17,15,17,15,12,100,86,70,1020,1016,1013,19,7,2,14,8,,0,6,Rain-Thunderstorm,20
9/21/2014,18,14,11,14,10,8,94,71,42,1027,1024,1020,31,14,3,21,11,,0,3,Rain,14
9/22/2014,19,13,7,9,8,6,100,68,35,1028,1026,1024,19,10,7,11,6,,0.25,1,,309
9/23/2014,19,13,8,11,8,6,100,70,35,1024,1021,1017,23,9,5,19,6,,0,2,Fog,262
9/24/2014,19,14,10,13,9,5,94,70,36,1018,1014,1013,31,10,3,23,14,,0.51,3,Rain,282
9/25/2014,19,13,7,12,9,5,93,71,48,1022,1020,1018,31,17,10,26,13,,0,5,,249
9/26/2014,22,19,15,15,13,10,88,71,41,1027,1023,1021,31,15,5,21,13,,0,3,Rain,257
9/27/2014,21,17,12,14,12,11,94,71,43,1028,1026,1024,31,15,10,13,5,,0,6,,146
9/28/2014,24,19,14,15,14,13,94,72,41,1024,1021,1019,27,13,6,16,6,,0,4,,116
9/29/2014,19,16,13,16,13,12,100,84,61,1021,1020,1019,21,10,4,16,5,,0.76,2,Rain,213
9/30/2014,22,18,14,15,13,12,94,78,44,1024,1023,1022,27,10,4,19,13,32,0,4,,222
10/1/2014,21,18,14,16,13,11,94,76,44,1028,1025,1022,31,14,6,23,13,,0.51,4,Rain,237
10/2/2014,22,19,14,14,13,11,94,75,46,1030,1028,1024,31,15,6,21,8,35,0,3,,203
10/3/2014,22,17,12,14,13,11,100,81,41,1026,1022,1017,31,9,0,21,11,39,0,4,Fog,205
10/4/2014,18,13,7,15,11,5,94,85,60,1020,1014,1010,29,10,4,23,11,,9.91,4,Rain,261
10/5/2014,16,10,4,8,5,3,100,72,36,1022,1019,1013,31,18,10,14,6,,0,1,Fog,190
10/6/2014,13,10,7,11,8,4,94,81,59,1013,1003,998,31,15,7,32,16,,6.1,3,Rain,161
10/7/2014,15,11,7,10,7,3,100,76,34,1003,998,994,31,13,2,39,14,,0.25,2,Rain,220
10/8/2014,18,12,7,13,9,5,94,79,52,1003,996,993,31,15,10,35,14,45,1.02,2,Rain,177
10/9/2014,18,14,11,11,10,8,88,77,48,1005,999,995,31,15,3,39,21,53,2.03,2,Rain-Thunderstorm,209
10/10/2014,18,13,9,12,10,8,94,80,45,1011,1009,1005,31,17,10,26,14,42,3.05,2,Rain,207
10/11/2014,17,13,9,12,10,8,100,81,51,1013,1011,1010,31,13,8,24,10,,0.51,1,Rain,208
10/12/2014,14,10,6,11,8,5,100,84,57,1014,1010,1003,31,14,6,23,6,37,2.03,2,Fog-Rain,53
10/13/2014,14,12,11,13,11,9,100,91,83,1003,998,996,31,11,5,26,19,,1.02,6,Rain,348
10/14/2014,14,13,12,12,12,11,95,91,81,1007,1004,999,31,12,6,16,11,,0.25,6,Rain,290
10/15/2014,15,13,12,13,12,11,100,90,73,1007,1004,999,26,9,2,16,8,,3.05,5,Rain,102
10/16/2014,18,14,11,14,12,11,100,87,58,1004,1002,999,31,12,6,21,10,34,0.25,2,Rain,214
10/17/2014,19,16,13,15,14,12,100,84,62,1011,1009,1004,29,14,8,24,13,42,0.51,2,Rain,188
10/18/2014,19,18,16,16,15,14,94,81,67,1013,1011,1008,31,15,10,29,21,,0,3,Rain,197
10/19/2014,21,17,14,16,13,11,94,78,48,1016,1013,1011,31,14,5,34,21,47,0,3,Rain,225
10/20/2014,17,14,12,11,11,9,88,76,50,1017,1016,1012,31,15,10,27,19,,0.25,3,,238
10/21/2014,14,11,8,13,6,1,94,65,37,1021,1009,1001,31,14,3,47,27,69,3.05,3,Rain,268
10/22/2014,14,10,6,8,5,1,87,70,46,1026,1024,1021,29,17,10,26,19,,0,2,Rain,268
10/23/2014,16,13,11,14,10,7,94,76,58,1023,1020,1016,31,14,9,23,16,,0,5,,214
10/24/2014,17,13,10,14,13,9,94,86,68,1016,1015,1012,31,13,9,24,14,,0.25,4,Rain,227
10/25/2014,16,11,7,9,8,6,100,75,41,1021,1018,1016,31,13,10,26,13,,0,4,,237
10/26/2014,16,13,12,9,8,7,77,67,45,1022,1021,1020,31,12,10,27,18,40,0,5,,217
10/27/2014,18,16,12,13,12,9,94,80,55,1022,1020,1017,31,14,8,29,16,40,0,3,,192
10/28/2014,18,14,9,14,12,9,100,83,47,1017,1013,1011,31,13,0,24,11,37,0,3,Fog-Rain,181
10/29/2014,14,13,12,14,12,10,100,92,80,1018,1016,1013,26,7,1,16,11,,2.03,6,Rain,80
10/30/2014,18,16,13,15,14,12,100,89,72,1019,1018,1017,13,6,1,16,10,,0,5,,170
10/31/2014,23,17,12,15,13,11,100,78,40,1019,1016,1015,31,13,3,23,8,48,0,1,,170
11/1/2014,18,16,13,15,11,6,94,74,39,1016,1014,1011,29,13,9,32,18,48,0.25,3,Rain,211
11/2/2014,16,13,10,13,11,8,94,82,64,1011,1005,999,29,14,0,27,23,50,11.94,4,Rain,207
11/3/2014,10,8,6,9,7,4,94,84,60,999,992,989,31,14,2,23,14,34,5.08,3,Rain,208
11/4/2014,13,8,3,7,5,3,100,86,46,998,993,989,31,11,0,21,6,,11.94,4,Fog-Rain-Snow-Thunderstorm,287
11/5/2014,11,7,3,7,4,2,93,83,61,1010,1005,999,27,10,5,16,8,,0,3,Rain,309
11/6/2014,12,6,0,10,4,0,100,82,53,1010,1006,996,31,10,1,29,11,,0.25,3,Fog-Rain,170
11/7/2014,13,10,8,12,8,5,95,80,52,1000,994,989,31,11,2,42,23,42,5.08,4,Rain,207
11/8/2014,14,11,7,11,8,5,94,84,64,1002,1001,998,31,14,5,34,18,52,2.03,3,Rain,192
11/9/2014,13,10,6,9,7,4,100,83,47,1005,1003,1001,31,11,0,14,6,32,0,2,Fog,212
11/10/2014,13,9,6,9,8,5,93,83,60,1005,1003,1000,31,16,9,26,13,,0,2,Rain,175
11/11/2014,13,11,9,10,9,7,94,80,59,1001,996,993,31,13,5,32,21,,0.25,3,Rain,136
11/12/2014,13,12,10,11,9,6,94,84,54,1004,997,992,31,13,3,24,16,,3.05,3,Rain,165
11/13/2014,13,11,8,11,9,8,100,87,73,1005,1003,1001,27,14,5,29,16,,0.25,3,Rain,139
11/14/2014,14,11,7,12,9,6,94,81,56,1002,999,997,31,14,3,26,18,,9.91,3,Rain,151
11/15/2014,13,9,6,11,8,6,100,91,78,1001,999,998,23,11,5,13,8,,2.03,2,Rain,92
11/16/2014,11,9,7,9,8,8,100,92,81,1001,999,998,11,8,3,11,8,,0.25,3,Rain,40
11/17/2014,10,9,7,8,7,6,100,89,79,1006,1001,997,31,11,5,19,13,,2.03,4,Rain,101
11/18/2014,13,10,7,9,8,6,93,86,60,1014,1010,1006,27,11,6,13,8,,0.25,2,Rain,53
11/19/2014,11,9,7,9,7,5,100,88,70,1023,1019,1014,10,5,3,14,10,,0,2,,93
11/20/2014,11,8,6,8,6,5,93,87,66,1026,1024,1023,13,6,3,16,8,,0,3,,69
11/21/2014,10,7,4,9,6,4,100,91,82,1023,1018,1012,6,4,2,19,10,,1.02,5,Rain,94
11/22/2014,14,11,8,13,12,9,100,94,88,1015,1013,1011,14,5,1,14,10,,0.51,5,Rain,164
11/23/2014,9,7,4,13,8,2,100,91,87,1022,1017,1014,26,9,2,14,8,,13.97,5,Rain,330
11/24/2014,8,4,1,5,2,1,100,90,69,1028,1026,1023,23,12,5,11,5,,0.25,,Fog,313
11/25/2014,9,4,-1,8,4,0,100,90,74,1027,1022,1015,27,9,5,14,6,,2.03,3,Fog-Rain,56
11/26/2014,10,9,8,9,8,7,100,96,92,1015,1011,1007,6,3,1,8,5,,2.03,6,Rain,39
11/27/2014,11,9,8,9,8,7,100,91,74,1007,1003,1001,31,9,2,16,6,,0,4,Rain,104
11/28/2014,12,10,8,10,9,9,94,88,74,1007,1003,1001,14,8,5,23,13,,0.51,5,Rain,77
11/29/2014,13,10,6,10,8,5,100,86,68,1013,1010,1007,11,8,3,14,8,,0,,Rain,78
11/30/2014,12,8,4,9,7,4,100,87,63,1015,1014,1012,31,8,0,19,6,,0,5,Fog-Rain,323
12/1/2014,8,7,6,8,4,3,93,80,67,1015,1014,1013,26,9,6,16,13,,0,7,Rain,33
12/2/2014,8,7,6,7,4,2,100,80,62,1024,1018,1014,31,11,1,27,13,,1.02,5,Rain,359
12/3/2014,8,6,4,5,3,1,93,78,56,1025,1023,1020,31,15,9,23,16,37,0.51,4,Rain,17
12/4/2014,5,4,3,4,3,0,100,87,61,1020,1016,1014,16,8,2,23,10,,4.06,6,Rain,52
12/5/2014,7,4,2,4,3,0,100,87,72,1025,1020,1016,31,10,5,14,6,,0,4,Rain,293
12/6/2014,6,2,-1,3,1,-1,100,85,60,1029,1027,1024,31,15,10,14,8,,0.25,4,,265
12/7/2014,11,7,2,8,4,-1,93,79,47,1024,1019,1016,31,14,10,35,16,,0.51,3,Rain,246
12/8/2014,7,4,1,2,1,-1,93,76,51,1027,1020,1017,31,17,10,23,13,,0,2,Rain,270
12/9/2014,12,6,-1,11,3,-1,100,86,64,1029,1024,1013,31,15,3,37,14,52,0.25,5,Rain,224
12/10/2014,9,7,6,11,3,1,90,70,44,1017,1015,1012,31,18,3,40,27,,0,2,Rain,246
12/11/2014,10,8,5,6,3,2,82,72,51,1013,1009,1001,31,15,10,40,31,,0.25,2,Rain,246
12/12/2014,9,6,2,9,4,-1,94,79,59,1005,997,991,31,11,3,40,26,55,1.02,3,Rain,253
12/13/2014,7,3,0,2,1,-1,100,83,53,1015,1011,1005,31,19,9,13,8,,0,2,,278
12/14/2014,10,4,-1,9,3,-1,100,84,62,1015,1012,1008,31,16,9,29,14,45,0.25,3,Rain,215
12/15/2014,10,7,4,8,5,3,100,85,67,1014,1012,1008,31,16,6,26,16,,0,2,Rain,260
12/16/2014,8,4,0,6,3,1,100,90,65,1016,1014,1009,31,11,0,21,10,,3.05,4,Fog-Rain,253
12/17/2014,13,9,4,11,10,6,100,90,76,1009,1006,1003,31,12,6,34,21,55,0.25,5,Rain,252
12/18/2014,13,12,11,11,11,10,94,85,74,1011,1010,1009,31,12,10,37,29,60,0,6,,245
12/19/2014,12,9,5,11,6,2,94,75,46,1024,1015,1008,31,15,5,35,26,,0.51,4,Rain,256
12/20/2014,9,7,4,4,3,2,87,75,53,1031,1027,1024,31,15,10,32,19,45,0,3,Rain,251
12/21/2014,12,8,3,9,6,3,93,80,65,1032,1026,1021,31,12,10,35,23,47,0,6,Rain,237
12/22/2014,13,12,10,11,9,7,94,77,63,1021,1018,1017,31,14,8,40,32,55,0,5,Rain,240
12/23/2014,13,11,10,9,7,5,82,72,58,1019,1016,1014,31,12,10,42,32,61,0,4,Rain,238
12/24/2014,12,8,4,10,4,-2,94,71,38,1024,1017,1012,31,13,10,34,26,45,0.25,5,Rain,262
12/25/2014,8,6,2,3,2,1,93,79,51,1033,1029,1024,31,19,10,24,16,,0,1,,275
12/26/2014,9,4,-1,8,2,-1,100,91,76,1033,1023,999,31,13,3,29,10,,4.06,5,Rain,201
12/27/2014,4,3,2,8,1,-1,93,83,64,1015,1008,999,31,13,9,42,26,61,0,4,Rain,330
12/28/2014,6,2,-2,1,-2,-3,100,76,45,1039,1030,1015,31,17,8,16,11,,0,1,,5
12/29/2014,6,1,-4,2,-1,-4,100,87,62,1043,1041,1038,24,10,5,13,8,,0.25,1,,289
12/30/2014,6,1,-4,2,-1,-4,100,90,68,1042,1039,1036,27,9,3,14,6,,0.25,3,,258
12/31/2014,8,2,-4,5,2,-4,100,89,70,1036,1034,1032,19,9,0,23,8,37,0.25,4,Fog,201
1/1/2013,8,6,3,7,3,1,93,80,59,1018,1008,999,31,13,6,27,18,,0,3,Rain,270
1/2/2013,11,7,2,10,6,1,94,89,77,1028,1023,1018,31,12,6,27,13,,0.25,6,Rain,238
1/3/2013,11,10,9,9,9,8,100,89,81,1037,1033,1027,31,11,9,24,18,,0,6,,262
1/4/2013,10,9,8,8,7,6,93,84,73,1038,1037,1036,31,11,8,24,18,,0,6,,271
1/5/2013,11,9,7,9,8,6,100,90,77,1036,1035,1034,31,9,4,23,14,,0,6,Rain,246
